instance_id,feat_1,lime_1,feat_2,lime_2,feat_3,lime_3,feat_4,lime_4,feat_5,lime_5
114,purpose__A41 > 0.00,0.18066896850344533,-0.34 < credit_amount <= 0.25,0.14920208232717963,savings_status_ordinal <= 0.00,-0.11996685373598731,-0.76 < residence_since <= 0.14,-0.11137460365442912,1.00 < checking_status_ordinal <= 3.00,0.1006997734704637
115,purpose__A41 <= 0.00,-0.17002888078569683,savings_status_ordinal > 2.00,0.15555138449577077,duration <= -0.73,0.11740986208444781,residence_since <= -0.76,0.1161488326246535,employment_ordinal <= 2.00,-0.07678166376367912
116,purpose__A41 <= 0.00,-0.17500590599518426,other_debtors__A103 <= 0.00,-0.14911905922843943,duration <= -0.73,0.12337197360860956,savings_status_ordinal <= 0.00,-0.11258252122261428,purpose__A40 <= 0.00,0.10068595625643713
117,purpose__A41 <= 0.00,-0.18906919622514096,duration <= -0.73,0.1328628936301398,purpose__A40 > 0.00,-0.09183951427504028,credit_history__A34 <= 0.00,-0.07645086625892396,2.00 < employment_ordinal <= 4.00,0.07382926395378074
118,purpose__A41 <= 0.00,-0.18328022889328302,savings_status_ordinal <= 0.00,-0.12424102785728285,residence_since <= -0.76,0.1143143619460127,checking_status_ordinal <= 0.00,-0.10098234866057208,purpose__A40 <= 0.00,0.09857025326032276
119,purpose__A41 <= 0.00,-0.19212570437757437,savings_status_ordinal <= 0.00,-0.14037491547650763,purpose__A40 <= 0.00,0.10171708091638178,1.00 < checking_status_ordinal <= 3.00,0.09760108954269936,0.14 < residence_since <= 1.04,-0.08788782860072827
120,purpose__A41 <= 0.00,-0.18742854490090133,-0.34 < credit_amount <= 0.25,0.14441434205192466,savings_status_ordinal <= 0.00,-0.11905466154910904,residence_since <= -0.76,0.11718376930985375,1.00 < checking_status_ordinal <= 3.00,0.11097182881781359
121,purpose__A41 <= 0.00,-0.1887949821757867,-0.34 < credit_amount <= 0.25,0.15080538468922275,duration > 0.26,-0.1251835857721359,residence_since <= -0.76,0.12378118905328922,savings_status_ordinal <= 0.00,-0.11666565888691377
122,purpose__A41 <= 0.00,-0.17006219183829838,duration <= -0.73,0.12578418923785098,savings_status_ordinal <= 0.00,-0.11882403576758992,1.00 < checking_status_ordinal <= 3.00,0.10889577867015633,purpose__A40 > 0.00,-0.10047639139713914
123,purpose__A41 <= 0.00,-0.17796495772765628,duration <= -0.73,0.1406233136945809,residence_since <= -0.76,0.11942087259132612,savings_status_ordinal <= 0.00,-0.11539845605426592,purpose__A40 <= 0.00,0.10708950374047484
124,purpose__A41 <= 0.00,-0.17814513246541633,-0.34 < credit_amount <= 0.25,0.14393024073069116,duration <= -0.73,0.14142133850014166,1.00 < checking_status_ordinal <= 3.00,0.10615282784311676,purpose__A40 <= 0.00,0.09496975361312567
125,purpose__A41 <= 0.00,-0.17950055817772312,-0.34 < credit_amount <= 0.25,0.15894412416239087,purpose__A40 <= 0.00,0.08746170899863161,employment_ordinal <= 2.00,-0.07066245916726384,0.14 < residence_since <= 1.04,-0.06978941350160373
126,purpose__A41 <= 0.00,-0.17738510909241334,savings_status_ordinal <= 0.00,-0.11721724797583365,residence_since <= -0.76,0.11365622774352188,1.00 < checking_status_ordinal <= 3.00,0.09777215910361635,purpose__A40 <= 0.00,0.08955585883399093
127,purpose__A41 <= 0.00,-0.171467915900168,duration <= -0.73,0.13148684211806622,savings_status_ordinal <= 0.00,-0.11225619237932202,purpose__A40 <= 0.00,0.10932855327939318,1.00 < checking_status_ordinal <= 3.00,0.10899662647868365
128,purpose__A41 > 0.00,0.1920937684292391,duration <= -0.73,0.13457815500239312,savings_status_ordinal <= 0.00,-0.12384770323219993,purpose__A40 <= 0.00,0.10224340965326688,1.00 < checking_status_ordinal <= 3.00,0.10104847784080231
129,purpose__A41 <= 0.00,-0.1836517726051856,savings_status_ordinal > 2.00,0.16203688817564182,duration > 0.26,-0.14436876637671203,-0.34 < credit_amount <= 0.25,0.14034788991642078,residence_since <= -0.76,0.12171363449893155
130,purpose__A41 <= 0.00,-0.17581222907402058,savings_status_ordinal <= 0.00,-0.11566149449073646,residence_since <= -0.76,0.11376848904583539,purpose__A40 <= 0.00,0.08317692868276078,0.00 < credit_history__A34 <= 1.00,0.07042192788165964
131,purpose__A41 <= 0.00,-0.17854171615868186,duration <= -0.73,0.13369787930390986,residence_since <= -0.76,0.11304172951122685,checking_status_ordinal <= 0.00,-0.11044928194034168,savings_status_ordinal <= 0.00,-0.10712603683584786
132,purpose__A41 <= 0.00,-0.17337240869832937,savings_status_ordinal <= 0.00,-0.10883858646378183,1.00 < checking_status_ordinal <= 3.00,0.10527018628971728,purpose__A40 <= 0.00,0.09407857360545537,0.14 < residence_since <= 1.04,-0.07613078567040837
133,purpose__A41 <= 0.00,-0.16107342731040902,savings_status_ordinal > 2.00,0.15064320535964562,1.00 < checking_status_ordinal <= 3.00,0.11321860411074645,credit_amount <= -0.67,-0.11141812803178779,residence_since <= -0.76,0.1082164101637961
134,purpose__A41 <= 0.00,-0.17075043338955495,duration > 0.26,-0.13503006683628074,savings_status_ordinal <= 0.00,-0.11749390519153656,purpose__A40 <= 0.00,0.11351657535946003,checking_status_ordinal <= 0.00,-0.08947771934122022
135,purpose__A41 <= 0.00,-0.17510063194554443,savings_status_ordinal > 2.00,0.154082686577222,duration <= -0.73,0.12765349350174418,residence_since <= -0.76,0.11867996605432753,credit_amount <= -0.67,-0.10254099603529847
136,purpose__A41 <= 0.00,-0.17027623750173068,-0.34 < credit_amount <= 0.25,0.1423791805745916,residence_since <= -0.76,0.10846428608603269,checking_status_ordinal <= 0.00,-0.09601905945475665,purpose__A40 <= 0.00,0.09334683721864152
137,purpose__A41 <= 0.00,-0.17385670513113125,savings_status_ordinal > 2.00,0.15534123570816938,duration > 0.26,-0.1332602102056829,purpose__A40 <= 0.00,0.0853380934780553,0.14 < residence_since <= 1.04,-0.07781391661795731
138,purpose__A41 <= 0.00,-0.17011134331242064,duration <= -0.73,0.14653852108150814,savings_status_ordinal <= 0.00,-0.12194957867858834,checking_status_ordinal <= 0.00,-0.11062042341922419,residence_since <= -0.76,0.10834444165193356
139,purpose__A41 <= 0.00,-0.17926638127827066,savings_status_ordinal > 2.00,0.15872293472001123,duration > 0.26,-0.13537384917851997,1.00 < checking_status_ordinal <= 3.00,0.10658228616901738,purpose__A40 <= 0.00,0.10028013646940416
140,purpose__A41 <= 0.00,-0.16005138848154288,-0.34 < credit_amount <= 0.25,0.14977025935097757,duration <= -0.73,0.13395556857176044,savings_status_ordinal <= 0.00,-0.1200115725752896,0.14 < residence_since <= 1.04,-0.08368154124778454
141,purpose__A41 <= 0.00,-0.1855802909782532,duration <= -0.73,0.1368013417106933,1.00 < checking_status_ordinal <= 3.00,0.11544902705263103,savings_status_ordinal <= 0.00,-0.11204468828237545,purpose__A40 <= 0.00,0.1058174116316372
142,purpose__A41 > 0.00,0.17056237394774645,savings_status_ordinal > 2.00,0.14467246634784403,-0.34 < credit_amount <= 0.25,0.13851364796061502,1.00 < checking_status_ordinal <= 3.00,0.10519291304608357,purpose__A40 <= 0.00,0.10258586313314129
143,purpose__A41 <= 0.00,-0.17839116873036748,duration <= -0.73,0.13031069842594828,savings_status_ordinal <= 0.00,-0.11819308173981215,residence_since <= -0.76,0.11304406007586203,credit_amount <= -0.67,-0.09793524587105328
144,purpose__A41 <= 0.00,-0.1811064681895214,-0.34 < credit_amount <= 0.25,0.13740622937267338,1.00 < checking_status_ordinal <= 3.00,0.11263638626893974,purpose__A40 <= 0.00,0.09375095417227519,0.14 < residence_since <= 1.04,-0.07852398929191341
145,purpose__A41 <= 0.00,-0.18615973589335794,duration <= -0.73,0.12796619493034295,savings_status_ordinal <= 0.00,-0.1193458144846094,residence_since <= -0.76,0.11903597018938318,credit_amount <= -0.67,-0.11400767319810282
146,purpose__A41 <= 0.00,-0.18769714404763255,purpose__A40 <= 0.00,0.10932991311147465,savings_status_ordinal <= 0.00,-0.10656500576840937,checking_status_ordinal <= 0.00,-0.10052085509422402,employment_ordinal <= 2.00,-0.08204390719298645
147,purpose__A41 <= 0.00,-0.18590250679886222,duration <= -0.73,0.1387975668935955,savings_status_ordinal <= 0.00,-0.11778213120741249,purpose__A40 <= 0.00,0.10120969993011801,0.00 < credit_history__A34 <= 1.00,0.07465485244045905
148,purpose__A41 <= 0.00,-0.18823373097495907,duration <= -0.73,0.1448747211256455,savings_status_ordinal <= 0.00,-0.1291788707982776,residence_since <= -0.76,0.121918069327657,employment_ordinal <= 2.00,-0.08081245020840488
149,purpose__A41 <= 0.00,-0.18232268812107186,savings_status_ordinal <= 0.00,-0.12345940798946028,purpose__A40 > 0.00,-0.11744803785620468,employment_ordinal <= 2.00,-0.08639561633448234,0.14 < residence_since <= 1.04,-0.07056832184280673
150,purpose__A41 <= 0.00,-0.17685892882141552,savings_status_ordinal <= 0.00,-0.11458649468076361,checking_status_ordinal <= 0.00,-0.08392011237154337,purpose__A40 <= 0.00,0.08390450242904526,0.14 < residence_since <= 1.04,-0.07345531223450312
151,purpose__A41 <= 0.00,-0.173106834779045,-0.34 < credit_amount <= 0.25,0.1480936468980215,duration > 0.26,-0.14776664780761345,purpose__A40 > 0.00,-0.10189454546183711,credit_history__A34 <= 0.00,-0.07701887722512017
152,purpose__A41 <= 0.00,-0.18028807784990947,savings_status_ordinal > 2.00,0.16213127866436208,-0.34 < credit_amount <= 0.25,0.15306561987969397,checking_status_ordinal <= 0.00,-0.10225817767965276,0.14 < residence_since <= 1.04,-0.07550742321142015
153,purpose__A41 <= 0.00,-0.18279051010521896,savings_status_ordinal > 2.00,0.15519793381562524,duration > 0.26,-0.14637328557848148,-0.34 < credit_amount <= 0.25,0.14377780370641718,1.00 < checking_status_ordinal <= 3.00,0.11317328121451192
154,purpose__A41 <= 0.00,-0.16641925685174114,duration <= -0.73,0.12483384407777638,1.00 < checking_status_ordinal <= 3.00,0.11814561909393406,savings_status_ordinal <= 0.00,-0.11638622154715789,0.14 < residence_since <= 1.04,-0.09759875272477536
155,purpose__A41 > 0.00,0.1823825913291687,savings_status_ordinal > 2.00,0.14659653989338378,1.00 < checking_status_ordinal <= 3.00,0.11348835176928546,purpose__A40 <= 0.00,0.11225222000303417,employment_ordinal <= 2.00,-0.07024850610141103
156,purpose__A41 <= 0.00,-0.16953573141517964,other_debtors__A103 <= 0.00,-0.15595355193869695,-0.34 < credit_amount <= 0.25,0.1443888392970644,checking_status_ordinal <= 0.00,-0.0920852217950205,employment_ordinal <= 2.00,-0.07125696920952634
157,purpose__A41 <= 0.00,-0.16229602173073798,credit_amount <= -0.67,-0.10580841808576151,1.00 < checking_status_ordinal <= 3.00,0.10079829068537703,-0.76 < residence_since <= 0.14,-0.09935524219405012,purpose__A40 <= 0.00,0.09315971458051074
158,purpose__A41 > 0.00,0.18143717096647416,duration <= -0.73,0.13235623871613594,savings_status_ordinal <= 0.00,-0.1135289221984509,purpose__A40 <= 0.00,0.11136486837612115,checking_status_ordinal <= 0.00,-0.09695436402176084
159,purpose__A41 <= 0.00,-0.17797721597264443,duration <= -0.73,0.13797918105759205,savings_status_ordinal <= 0.00,-0.12239909739081926,credit_amount <= -0.67,-0.12072016628832154,checking_status_ordinal <= 0.00,-0.10346690751229408
160,purpose__A41 <= 0.00,-0.17133355067968267,duration > 0.26,-0.1390018131774808,savings_status_ordinal <= 0.00,-0.11047417290214172,residence_since <= -0.76,0.11029062303838255,purpose__A40 <= 0.00,0.10927149000456564
161,purpose__A41 <= 0.00,-0.17781696037025704,duration <= -0.73,0.13458095423433553,credit_amount <= -0.67,-0.11907335055250952,residence_since <= -0.76,0.11733574708273675,savings_status_ordinal <= 0.00,-0.10184846035541707
162,purpose__A41 <= 0.00,-0.17457310253739364,duration > 0.26,-0.15249971778194588,-0.34 < credit_amount <= 0.25,0.1377337330367497,residence_since <= -0.76,0.1168890039674885,savings_status_ordinal <= 0.00,-0.11432100581342022
163,purpose__A41 <= 0.00,-0.1738983270888888,savings_status_ordinal <= 0.00,-0.1059689958061655,checking_status_ordinal <= 0.00,-0.09736916747607723,purpose__A40 > 0.00,-0.08016920766778143,employment_ordinal <= 2.00,-0.06875708729364396
164,purpose__A41 <= 0.00,-0.18562316084026703,duration <= -0.73,0.14256919687763553,credit_amount <= -0.67,-0.11841362419202954,checking_status_ordinal <= 0.00,-0.11455569762310225,savings_status_ordinal <= 0.00,-0.11175249481035619
165,purpose__A41 <= 0.00,-0.17509757744059037,duration > 0.26,-0.1582701547493406,1.00 < checking_status_ordinal <= 3.00,0.11359679117246521,purpose__A40 <= 0.00,0.10201009502974373,2.00 < employment_ordinal <= 4.00,0.07596216609087572
166,purpose__A41 <= 0.00,-0.1785044844622889,checking_status_ordinal <= 0.00,-0.11322718170988859,savings_status_ordinal <= 0.00,-0.11302743585723835,credit_amount <= -0.67,-0.10557991373348351,purpose__A40 <= 0.00,0.0993232535694884
167,purpose__A41 <= 0.00,-0.1767525243052246,duration > 0.26,-0.1561145241129214,savings_status_ordinal <= 0.00,-0.1216461637202369,residence_since <= -0.76,0.1162661062679904,employment_ordinal <= 2.00,-0.08058824563277867
168,purpose__A41 <= 0.00,-0.18395094252297453,duration > 0.26,-0.11482197829352808,purpose__A40 > 0.00,-0.1024434080989136,0.14 < residence_since <= 1.04,-0.07408993162313825,2.00 < employment_ordinal <= 4.00,0.07324605016044301
169,purpose__A41 <= 0.00,-0.18753414881835087,savings_status_ordinal > 2.00,0.16466640599061505,duration > 0.26,-0.12885328291945947,residence_since <= -0.76,0.11672406138223851,1.00 < checking_status_ordinal <= 3.00,0.09769612560495432
170,purpose__A41 <= 0.00,-0.17877636088421422,savings_status_ordinal <= 0.00,-0.12407731799446568,checking_status_ordinal <= 0.00,-0.09895547262210079,purpose__A40 > 0.00,-0.09128304443480662,0.14 < residence_since <= 1.04,-0.08119946620784023
171,purpose__A41 <= 0.00,-0.18107818163685432,savings_status_ordinal > 2.00,0.15175266280528082,duration <= -0.73,0.139180553920387,credit_amount <= -0.67,-0.11874279893113307,checking_status_ordinal <= 0.00,-0.11262603294348578
172,purpose__A41 <= 0.00,-0.184507687255894,duration > 0.26,-0.11864354646688485,purpose__A40 <= 0.00,0.09660383610415438,0.14 < residence_since <= 1.04,-0.08886539166297856,employment_ordinal <= 2.00,-0.08077821117968101
173,purpose__A41 <= 0.00,-0.1819032577690214,savings_status_ordinal <= 0.00,-0.11662486126695604,purpose__A40 > 0.00,-0.10023611765332256,2.00 < employment_ordinal <= 4.00,0.07394422206457463,credit_history__A34 <= 0.00,-0.07217845943064925
174,purpose__A41 > 0.00,0.16382780406274214,duration <= -0.73,0.13426350189378175,savings_status_ordinal <= 0.00,-0.11741426557960374,residence_since <= -0.76,0.11450712141316474,purpose__A40 <= 0.00,0.08904469792653126
175,purpose__A41 > 0.00,0.18060721489618467,savings_status_ordinal <= 0.00,-0.11659836651391346,purpose__A40 <= 0.00,0.0930137091241787,0.14 < residence_since <= 1.04,-0.07959329527458091,employment_ordinal <= 2.00,-0.06953177080209132
176,purpose__A41 <= 0.00,-0.18314648083157745,other_debtors__A103 > 0.00,0.1515381499238018,savings_status_ordinal <= 0.00,-0.12826612169824364,credit_amount <= -0.67,-0.1182597429470661,purpose__A40 > 0.00,-0.10533315300818553
177,purpose__A41 <= 0.00,-0.17520029724889688,other_debtors__A103 <= 0.00,-0.146014659365307,purpose__A40 <= 0.00,0.09190214803107329,0.14 < residence_since <= 1.04,-0.07662266063223137,2.00 < employment_ordinal <= 4.00,0.06383056989077644
178,purpose__A41 <= 0.00,-0.17992209377021323,savings_status_ordinal > 2.00,0.15674027979321778,-0.34 < credit_amount <= 0.25,0.1387455164255429,1.00 < checking_status_ordinal <= 3.00,0.10382257826679381,residence_since <= -0.76,0.09898917716433225
179,purpose__A41 > 0.00,0.1753499877138858,duration > 0.26,-0.12382113863423971,purpose__A40 <= 0.00,0.10845819502486198,1.00 < checking_status_ordinal <= 3.00,0.09747121631781358,credit_amount > 0.25,-0.07971538140278761
180,purpose__A41 <= 0.00,-0.18690322135080747,duration > 0.26,-0.15025392841954874,savings_status_ordinal <= 0.00,-0.11656586815281038,purpose__A40 <= 0.00,0.09412010404360305,0.14 < residence_since <= 1.04,-0.06925193176878595
181,purpose__A41 <= 0.00,-0.17883764161147545,-0.34 < credit_amount <= 0.25,0.14495347165916703,duration > 0.26,-0.13252057489321012,purpose__A40 <= 0.00,0.1090207839282123,savings_status_ordinal <= 0.00,-0.10449464117316004
182,purpose__A41 <= 0.00,-0.1865463773629348,savings_status_ordinal <= 0.00,-0.12617193847620548,checking_status_ordinal <= 0.00,-0.10054466714849199,0.14 < residence_since <= 1.04,-0.0802045009567222,2.00 < employment_ordinal <= 4.00,0.07434114702415542
183,purpose__A41 <= 0.00,-0.19128312217564394,duration > 0.26,-0.16197817597363345,-0.34 < credit_amount <= 0.25,0.13849070191996746,purpose__A40 <= 0.00,0.10258872330411191,employment_ordinal <= 2.00,-0.07652210458702079
184,purpose__A41 <= 0.00,-0.1672827458724796,-0.34 < credit_amount <= 0.25,0.13257297923613506,residence_since <= -0.76,0.11635649259191885,1.00 < checking_status_ordinal <= 3.00,0.107718592770294,purpose__A40 > 0.00,-0.0980133254903283
185,purpose__A41 <= 0.00,-0.17773456724301892,savings_status_ordinal > 2.00,0.15172136987964166,duration <= -0.73,0.14999990223083942,residence_since <= -0.76,0.11806934297777051,1.00 < checking_status_ordinal <= 3.00,0.10241322605765792
186,purpose__A41 <= 0.00,-0.17965489871893922,credit_amount <= -0.67,-0.1140952792564199,savings_status_ordinal <= 0.00,-0.11282171549954295,residence_since <= -0.76,0.10547968128084023,purpose__A40 > 0.00,-0.1021866395583939
187,purpose__A41 <= 0.00,-0.1799539560458046,residence_since <= -0.76,0.12524320105698847,savings_status_ordinal <= 0.00,-0.12054528379518768,duration <= -0.73,0.11972135413628474,purpose__A40 > 0.00,-0.11650586730011499
188,purpose__A41 > 0.00,0.18397285047957498,duration <= -0.73,0.13405595418546787,savings_status_ordinal <= 0.00,-0.12323600632462182,age > 0.49,0.08454528891787451,0.14 < residence_since <= 1.04,-0.07831595903005663
189,purpose__A41 <= 0.00,-0.18666410848341874,duration > 0.26,-0.14494963055775933,-0.34 < credit_amount <= 0.25,0.1419136538768458,savings_status_ordinal <= 0.00,-0.11461892818286033,checking_status_ordinal <= 0.00,-0.10745124931711045
190,purpose__A41 <= 0.00,-0.17743461433431976,duration <= -0.73,0.1407193854933328,savings_status_ordinal <= 0.00,-0.1261837988701561,residence_since <= -0.76,0.12382476035215835,1.00 < checking_status_ordinal <= 3.00,0.10596133986921463
191,purpose__A41 <= 0.00,-0.18301415093746556,duration <= -0.73,0.12921274731803628,residence_since <= -0.76,0.12431091732358439,savings_status_ordinal <= 0.00,-0.10503198667820639,checking_status_ordinal <= 0.00,-0.09802717269516358
192,purpose__A41 <= 0.00,-0.18747532307841835,savings_status_ordinal > 2.00,0.14883291170370297,duration <= -0.73,0.1284167833263725,1.00 < checking_status_ordinal <= 3.00,0.11838845612078243,residence_since <= -0.76,0.11487601530883575
193,purpose__A41 <= 0.00,-0.17423856151772293,-0.34 < credit_amount <= 0.25,0.14873902416870927,savings_status_ordinal <= 0.00,-0.12618038535407133,checking_status_ordinal <= 0.00,-0.09868540050934113,0.14 < residence_since <= 1.04,-0.08427265728254456
194,purpose__A41 <= 0.00,-0.17689998537109242,savings_status_ordinal > 2.00,0.1504570083883763,credit_amount <= -0.67,-0.1101094683929533,1.00 < checking_status_ordinal <= 3.00,0.10493945840007314,purpose__A40 > 0.00,-0.09063235605317341
195,purpose__A41 <= 0.00,-0.17836417723631848,savings_status_ordinal > 2.00,0.1522750347551172,-0.34 < credit_amount <= 0.25,0.14736299802452416,residence_since <= -0.76,0.10488998302384574,purpose__A40 <= 0.00,0.10477319134087029
196,purpose__A41 <= 0.00,-0.173311405031829,-0.34 < credit_amount <= 0.25,0.13846714604272195,savings_status_ordinal <= 0.00,-0.11559237943774506,purpose__A40 <= 0.00,0.09188821476329678,employment_ordinal <= 2.00,-0.07463289275602604
197,purpose__A41 > 0.00,0.1897027978177739,savings_status_ordinal > 2.00,0.15480244506507973,purpose__A40 <= 0.00,0.10160270025481927,2.00 < employment_ordinal <= 4.00,0.07444909812129286,0.14 < residence_since <= 1.04,-0.07283001687300333
198,purpose__A41 <= 0.00,-0.17514979962650604,-0.34 < credit_amount <= 0.25,0.14408145204081857,duration <= -0.73,0.129993033413353,savings_status_ordinal <= 0.00,-0.11761745180617339,checking_status_ordinal <= 0.00,-0.09690750572231771
199,purpose__A41 <= 0.00,-0.1736872923619466,duration <= -0.73,0.12616666339310076,savings_status_ordinal <= 0.00,-0.11672847515882988,purpose__A40 > 0.00,-0.09983576193702534,1.00 < checking_status_ordinal <= 3.00,0.09737435148454279
